image_name,steering_angle
1479425680174370297.pgm,0.0391298644
1479425680224330692.pgm,0.0443460994
1479425680274336689.pgm,0.0471238904
1479425680324314346.pgm,0.0373828757
1479425680374366871.pgm,0.0248489364
1479425680424455139.pgm,0.005970232
1479425680474526816.pgm,-0.0018796728
1479425680524388055.pgm,-0.0034906585
1479425680574456645.pgm,-0.0005589248
1479425680624421702.pgm,0.0026571361
1479425680674471110.pgm,0.0128210464
1479425680724443315.pgm,0.0250232104
1479425680774422428.pgm,0.0314159282
1479425680824460467.pgm,0.0314159282
1479425680874546907.pgm,0.0314159282
1479425680924589268.pgm,0.0311411285
1479425680974465150.pgm,0.0250552139
1479425681024590500.pgm,0.0184189653
1479425681074593980.pgm,0.0099631144
1479425681124540293.pgm,0.0017453292
1479425681174544345.pgm,0.0017453292
1479425681224607774.pgm,0
1479425681274588391.pgm,0
1479425681324551219.pgm,0
1479425681374583255.pgm,0
1479425681424572789.pgm,0
1479425681474644938.pgm,0
1479425681524625771.pgm,0
1479425681574666885.pgm,0
1479425681624655620.pgm,0
1479425681674615040.pgm,-0.004525067
1479425681724673206.pgm,-0.0088845923
1479425681774618159.pgm,-0.0122173047
1479425681824715841.pgm,-0.0141133323
1479425681874730700.pgm,-0.020216132
1479425681924634067.pgm,-0.0263098571
1479425681974629831.pgm,-0.0334070711
1479425682024831623.pgm,-0.0456528003
1479425682074661221.pgm,-0.0533449615
1479425682124802544.pgm,-0.0557363179
1479425682174774267.pgm,-0.0486588606
1479425682224784269.pgm,-0.034495473
1479425682274730961.pgm,-0.0170937262
1479425682324747702.pgm,-0.0032446846
1479425682374744005.pgm,0.0061711983
1479425682424762752.pgm,0.006981317
1479425682474753336.pgm,0.006981317
1479425682524735534.pgm,0.0034385022
1479425682574779269.pgm,0.0008252532
1479425682624834835.pgm,-0.005282089
1479425682674769853.pgm,-0.0122820356
1479425682724794050.pgm,-0.0192255439
1479425682774832598.pgm,-0.0244786004
1479425682824885971.pgm,-0.0314585917
1479425682874785046.pgm,-0.0384099224
1479425682924800025.pgm,-0.0436309607
1479425682974935610.pgm,-0.0480001022
1479425683024840626.pgm,-0.052359879
1479425683074871456.pgm,-0.0558505356
1479425683124912647.pgm,-0.0558505356
1479425683174929661.pgm,-0.0558505356
1479425683224851279.pgm,-0.0558505356
1479425683274878812.pgm,-0.0566785506
1479425683324860764.pgm,-0.0643584111
1479425683374898467.pgm,-0.0757095217
1479425683424911891.pgm,-0.0904696769
1479425683474921484.pgm,-0.1036239634
1479425683524963386.pgm,-0.1098807152
1479425683574921573.pgm,-0.109955743
1479425683624969375.pgm,-0.1082984491
1479425683675021152.pgm,-0.1074289007
1479425683724967035.pgm,-0.1064650863
1479425683774944948.pgm,-0.1064650863
1479425683824999184.pgm,-0.1064650863
1479425683875005819.pgm,-0.1064650863
1479425683925015916.pgm,-0.1064650863
1479425683975030131.pgm,-0.1064650863
1479425684025132395.pgm,-0.1064650863
1479425684075007775.pgm,-0.1064650863
1479425684125055876.pgm,-0.1064650863
1479425684175152631.pgm,-0.104719758
1479425684225171878.pgm,-0.1031323199
1479425684275133054.pgm,-0.101229094
1479425684325053183.pgm,-0.0979203303
1479425684375137274.pgm,-0.0886918547
1479425684425138329.pgm,-0.0773755604
1479425684475144609.pgm,-0.0660581122
1479425684525110534.pgm,-0.0530055014
1479425684575116714.pgm,-0.0423323949
1479425684625116687.pgm,-0.0318650417
1479425684675144489.pgm,-0.0248925139
1479425684725160686.pgm,-0.012925353
1479425684775160743.pgm,-0.0016061183
1479425684825121238.pgm,0.0049843085
1479425684875126738.pgm,0.0052359877
1479425684925231353.pgm,0.002004879
1479425684975191362.pgm,-0.0064472862
1479425685025217891.pgm,-0.0136889135
1479425685075246527.pgm,-0.0086878502
1479425685125169151.pgm,0.0057948693
1479425685175213584.pgm,0.0232481822
1479425685225196878.pgm,0.0374823127
1479425685275199939.pgm,0.0383972451
1479425685325299675.pgm,0.0369618525
1479425685375359509.pgm,0.0308576272
1479425685425265908.pgm,0.0279252678
1479425685475330723.pgm,0.0279252678
1479425685525301729.pgm,0.0279252678
1479425685575369157.pgm,0.025659727
1479425685625282097.pgm,0.0123290816
1479425685675454152.pgm,-0.0181044425
1479425685725363989.pgm,-0.0563935129
1479425685775420962.pgm,-0.0750491545
1479425685825434028.pgm,-0.0660596698
1479425685875363085.pgm,-0.039457568
1479425685925446046.pgm,-0.0203543607
1479425685975463740.pgm,-0.0144439175
1479425686025396424.pgm,-0.0157079641
1479425686075480713.pgm,-0.0157079641
1479425686125429225.pgm,-0.0139626339
1479425686175421472.pgm,-0.0095743915
1479425686225448864.pgm,-0.0008583791
1479425686275397885.pgm,0.007413375
1479425686325434200.pgm,0.0130637774
1479425686375524076.pgm,0.0217815168
1479425686425569550.pgm,0.0279252678
1479425686475458417.pgm,0.0279252678
1479425686525443130.pgm,0.0279252678
1479425686575520837.pgm,0.027526876
1479425686625465795.pgm,0.0244346093
1479425686675542278.pgm,0.0223061157
1479425686725523485.pgm,0.0209439509
1479425686775523118.pgm,0.0188320036
1479425686825516128.pgm,0.0132448924
1479425686875554751.pgm,0.0062685027
1479425686925549187.pgm,0.0017453292
1479425686975528178.pgm,0.0055743822
1479425687025627372.pgm,0.0128977765
1479425687075518796.pgm,0.0219070545
1479425687125535046.pgm,0.0291137591
1479425687175552610.pgm,0.0276139884
1479425687225661672.pgm,0.0220594443
1479425687275568621.pgm,0.0133649752
1479425687325579978.pgm,0.0058151559
1479425687375625472.pgm,0.0008803745
1479425687425597247.pgm,-0.0063790584
1479425687475590275.pgm,-0.0104719754
1479425687525654880.pgm,-0.0104719754
1479425687575619264.pgm,-0.0087266462
1479425687625663680.pgm,-0.0075980829
1479425687675676802.pgm,-0.006981317
1479425687725671818.pgm,-0.0087266462
1479425687775708515.pgm,-0.0087266462
1479425687825720023.pgm,-0.006981317
1479425687875739298.pgm,-0.006981317
1479425687925711077.pgm,-0.006981317
1479425687975742355.pgm,-0.006981317
1479425688025696602.pgm,-0.006981317
1479425688075779684.pgm,-0.006981317
1479425688125834238.pgm,-0.006981317
1479425688175797223.pgm,-0.006981317
1479425688225732593.pgm,-0.006981317
1479425688275746225.pgm,-0.006981317
1479425688325771344.pgm,-0.0087266462
1479425688375787777.pgm,-0.0104719754
1479425688425819702.pgm,-0.0104719754
1479425688475848829.pgm,-0.0104719754
1479425688525914703.pgm,-0.0104719754
1479425688575814669.pgm,-0.0104719754
1479425688625908181.pgm,-0.0104719754
1479425688675824201.pgm,-0.0104719754
1479425688725969645.pgm,-0.0104719754
1479425688775889521.pgm,-0.0104719754
1479425688826000707.pgm,-0.0104719754
1479425688875837581.pgm,-0.0104719754
1479425688925892595.pgm,-0.0104719754
1479425688975870151.pgm,-0.0104719754
1479425689025937336.pgm,-0.0104719754
1479425689075887945.pgm,-0.006981317
1479425689125900774.pgm,-0.0052359877
1479425689175952720.pgm,-0.0034906585
1479425689225922021.pgm,-0.0044046635
1479425689275977444.pgm,-0.0052359877
1479425689325981093.pgm,-0.006981317
1479425689375930769.pgm,-0.0104719754
1479425689425982475.pgm,-0.0104719754
1479425689475936841.pgm,-0.0104719754
1479425689525932788.pgm,-0.0104719754
1479425689576075684.pgm,-0.0034795641
1479425689625968739.pgm,0.003468168
1479425689676057359.pgm,0.013920934
1479425689726044381.pgm,0.024387194
1479425689776009732.pgm,0.0314159282
1479425689826074775.pgm,0.0314159282
1479425689876104335.pgm,0.029670598
1479425689926092505.pgm,0.0279252678
1479425689976011630.pgm,0.0244955625
1479425690026114253.pgm,0.0193149204
1479425690076126378.pgm,0.0072462622
1479425690126099706.pgm,-0.0169682167
1479425690176081928.pgm,-0.0362843913
1479425690226139038.pgm,-0.04363323
1479425690276118439.pgm,-0.0402488399
1479425690326099251.pgm,-0.0316356649
1479425690376111961.pgm,-0.0245703003
1479425690426122530.pgm,-0.0194558984
1479425690476125609.pgm,-0.0107958383
1479425690526127978.pgm,-0.0037614209
1479425690576164705.pgm,0.0017453292
1479425690626175347.pgm,0.0034906585
1479425690676173033.pgm,0.0034906585
1479425690726174404.pgm,0.0034906585
1479425690776186895.pgm,0.0017453292
1479425690826177383.pgm,0.0017453292
1479425690876237326.pgm,0.0017453292
1479425690926291330.pgm,0.0017453292
1479425690976235977.pgm,0.0017453292
1479425691026278154.pgm,0.0017453292
1479425691076217451.pgm,0.0017453292
1479425691126230254.pgm,0.0017453292
1479425691176368681.pgm,0.0017453292
1479425691226360998.pgm,0.0017453292
1479425691276319894.pgm,0.0017453292
1479425691326372107.pgm,0.0017453292
1479425691376299354.pgm,0.0017453292
1479425691426277621.pgm,0.0017453292
1479425691476296405.pgm,0.0017453292
1479425691526291607.pgm,0.0017453292
1479425691576342026.pgm,0.0017453292
1479425691626437713.pgm,0.0034906585
1479425691676377325.pgm,0.0034906585
1479425691726349711.pgm,0.0052359877
1479425691776393766.pgm,0.0084313247
1479425691826406283.pgm,0.0087266462
1479425691876345787.pgm,0.0087266462
1479425691926628162.pgm,0.0110505898
1479425691976380870.pgm,0.0153812032
1479425692026422576.pgm,0.0157079641
1479425692076430067.pgm,0.0157079641
1479425692126435448.pgm,0.0157079641
1479425692176442367.pgm,0.0157079641
1479425692226494269.pgm,0.0157079641
1479425692276452574.pgm,0.0157079641
1479425692326480589.pgm,0.0162155756
1479425692376453305.pgm,0.0157079641
1479425692426461472.pgm,0.0157079641
1479425692476541845.pgm,0.0157079641
1479425692526473273.pgm,0.0157079641
1479425692576503167.pgm,0.0157079641
1479425692626490152.pgm,0.0157079641
1479425692676525127.pgm,0.0143760115
1479425692726584337.pgm,0.0113021285
1479425692776598388.pgm,0.0087266462
1479425692826627875.pgm,0.0087266462
1479425692876624676.pgm,0.0087266462
1479425692926626601.pgm,0.0087266462
1479425692976686278.pgm,0.0074246707
1479425693026662425.pgm,0.0004845299
1479425693076582478.pgm,-0.0095311968
1479425693126630302.pgm,-0.0143640793
1479425693176630533.pgm,-0.0169755763
1479425693226754770.pgm,-0.0209439509
1479425693276594920.pgm,-0.0209439509
1479425693326656736.pgm,-0.0188231052
1479425693376682938.pgm,-0.0144665622
1479425693426676831.pgm,-0.0101151292
1479425693476676735.pgm,-0.0087266462
1479425693526661952.pgm,-0.0104719754
1479425693576681169.pgm,-0.011680977
1479425693626739842.pgm,-0.0122173047
1479425693676742905.pgm,-0.0134074571
1479425693726808647.pgm,-0.0142934643
1479425693776716358.pgm,-0.0157079641
1479425693826762765.pgm,-0.0195101522
1479425693876758302.pgm,-0.0209439509
1479425693926890875.pgm,-0.0209439509
1479425693976811744.pgm,-0.0191986226
1479425694026755178.pgm,-0.0157079641
1479425694076757684.pgm,-0.0139626339
1479425694126818228.pgm,-0.0139626339
1479425694176794177.pgm,-0.0157079641
1479425694226783983.pgm,-0.0157079641
1479425694276888076.pgm,-0.0157079641
1479425694326842291.pgm,-0.0157079641
1479425694376813606.pgm,-0.0157079641
1479425694426939100.pgm,-0.0157079641
1479425694476861951.pgm,-0.0157079641
1479425694526839228.pgm,-0.0137471911
1479425694576858678.pgm,-0.0122173047
1479425694626862050.pgm,-0.0104719754
1479425694676941893.pgm,-0.0104719754
1479425694726947356.pgm,-0.0104719754
1479425694776930160.pgm,-0.0083535472
1479425694826906254.pgm,-0.0034906585
1479425694876898853.pgm,-0.0034906585
1479425694926899045.pgm,-0.0034906585
1479425694976967285.pgm,-0.0034906585
1479425695026979230.pgm,-0.0034906585
1479425695077091949.pgm,-0.0052359877
1479425695126940139.pgm,-0.0052359877
1479425695176993559.pgm,-0.0034906585
1479425695226999951.pgm,-0.0033672737
1479425695277019740.pgm,-0.000764571
1479425695326972605.pgm,0.0017453292
1479425695377031753.pgm,0.0036944038
1479425695427066080.pgm,0.0141671706
1479425695477044236.pgm,0.0228757268
1479425695527048412.pgm,0.0279252678
1479425695577144232.pgm,0.0279252678
1479425695627074548.pgm,0.0279252678
1479425695677140504.pgm,0.0279252678
1479425695727159529.pgm,0.0279252678
1479425695777073868.pgm,0.0288382439
1479425695827135867.pgm,0.0331915619
1479425695877070623.pgm,0.037532702
1479425695927162003.pgm,0.0383972451
1479425695977121575.pgm,0.0375127338
1479425696027169357.pgm,0.0348828487
1479425696077122819.pgm,0.0296641704
1479425696127140086.pgm,0.0279219416
1479425696177221421.pgm,0.0261799395
1479425696227146804.pgm,0.0261799395
1479425696277180744.pgm,0.0261799395
1479425696327276358.pgm,0.0261799395
1479425696377213331.pgm,0.0261799395
1479425696427165747.pgm,0.0261799395
1479425696477255983.pgm,0.0261799395
1479425696527269445.pgm,0.0244761441
1479425696577195710.pgm,0.0209439509
1479425696627308155.pgm,0.0209439509
1479425696677251267.pgm,0.0209439509
1479425696727245411.pgm,0.0192745471
1479425696777305974.pgm,0.0191986226
1479425696827273367.pgm,0.0191986226
1479425696877293635.pgm,0.0191986226
1479425696927249874.pgm,0.0191986226
1479425696977348675.pgm,0.0174532924
1479425697027354643.pgm,0.0157079641
1479425697077354800.pgm,0.0089579388
1479425697127352173.pgm,0.0017453292
1479425697177332827.pgm,-0.0042309446
1479425697227329706.pgm,-0.006981317
1479425697277437480.pgm,-0.0052359877
1479425697327399648.pgm,-0.0036384176
1479425697377409463.pgm,-0.0017453292
1479425697427417934.pgm,0
1479425697477390611.pgm,0
1479425697527421562.pgm,0
1479425697577435182.pgm,0.0006857649
1479425697627414118.pgm,0.0017453292
1479425697677397738.pgm,0.0017453292
1479425697727398344.pgm,0.0017453292
1479425697777381487.pgm,0.0017453292
1479425697827482501.pgm,0.0017453292
1479425697877448069.pgm,0.0017453292
1479425697927496073.pgm,0.0017453292
1479425697977493908.pgm,0.0017453292
1479425698027484153.pgm,0.0017453292
1479425698077663731.pgm,-0.0006364268
1479425698127490508.pgm,-0.0049737001
1479425698177531954.pgm,-0.0128241728
1479425698227498884.pgm,-0.0186497567
1479425698277519805.pgm,-0.0238765546
1479425698327556013.pgm,-0.0323160157
1479425698377528291.pgm,-0.0366519131
1479425698427512092.pgm,-0.0366519131
1479425698477682188.pgm,-0.0366519131
1479425698527561503.pgm,-0.0352191756
1479425698577569537.pgm,-0.0349065848
1479425698627539242.pgm,-0.0349065848
1479425698677590707.pgm,-0.0349065848
1479425698727591031.pgm,-0.0349065848
1479425698777591870.pgm,-0.0343811365
1479425698827587552.pgm,-0.0335149071
1479425698877660538.pgm,-0.0331612565
1479425698927672001.pgm,-0.0331612565
1479425698977673179.pgm,-0.0331612565
1479425699027638807.pgm,-0.0317929907
1479425699077669311.pgm,-0.0314159282
1479425699127743537.pgm,-0.0314159282
1479425699177651420.pgm,-0.029670598
1479425699227620720.pgm,-0.0279252678
1479425699277709042.pgm,-0.0279252678
1479425699327641260.pgm,-0.0279252678
1479425699377691209.pgm,-0.0279252678
1479425699427725582.pgm,-0.0279252678
1479425699477725764.pgm,-0.0261799395
1479425699527704528.pgm,-0.0231346705
1479425699577715117.pgm,-0.0152871076
1479425699627759470.pgm,-0.0066089756
1479425699677773831.pgm,0.0025692581
1479425699727765123.pgm,0.0112732329
1479425699777815232.pgm,0.0161062603
1479425699827796719.pgm,0.0174532924
1479425699877783145.pgm,0.0153318092
1479425699927902287.pgm,0.0079726924
1479425699977766695.pgm,0.0017453292
1479425700027813675.pgm,0.0029778963
1479425700077858145.pgm,0.006981317
1479425700127849325.pgm,0.0082046118
1479425700177843374.pgm,0.0122173047
1479425700227835275.pgm,0.0122173047
1479425700277896172.pgm,0.0104719754
1479425700327868975.pgm,0.0104719754
1479425700377837091.pgm,0.0084133574
1479425700427892426.pgm,0.006981317
1479425700477891334.pgm,0.006981317
1479425700527878128.pgm,0.006981317
1479425700577955789.pgm,0.006981317
1479425700627920618.pgm,0.0052359877
1479425700677921159.pgm,0.0034906585
1479425700728129952.pgm,0.0017453292
1479425700777941055.pgm,0.0017453292
1479425700828091916.pgm,0.0017453292
1479425700877875846.pgm,0.0017453292
1479425700927923623.pgm,0.0017453292
1479425700977919099.pgm,0.0017453292
1479425701027955778.pgm,0.0017453292
1479425701078008088.pgm,0.0034906585
1479425701128069034.pgm,0.0034906585
1479425701178003417.pgm,0.0052359877
1479425701228091317.pgm,0.0052359877
1479425701277969709.pgm,0.0054265639
1479425701327996258.pgm,0.0108466592
1479425701378596876.pgm,0.0176834001
1479425701428025226.pgm,0.0209439509
1479425701478010043.pgm,0.0244346093
1479425701528078546.pgm,0.0244346093
1479425701578057071.pgm,0.0225325409
1479425701628129371.pgm,0.0209439509
1479425701678089044.pgm,0.0191986226
1479425701728107788.pgm,0.0191986226
1479425701778139755.pgm,0.0191986226
1479425701828190188.pgm,0.0191986226
1479425701878092664.pgm,0.0191986226
1479425701928145562.pgm,0.0191986226
1479425701978214976.pgm,0.0191986226
1479425702028156043.pgm,0.0191986226
1479425702078234351.pgm,0.0191986226
1479425702128158221.pgm,0.0191986226
1479425702178163543.pgm,0.0191986226
1479425702228179050.pgm,0.0191986226
1479425702278236503.pgm,0.0191986226
1479425702328219853.pgm,0.0191986226
1479425702378250397.pgm,0.0174532924
1479425702428257830.pgm,0.0191986226
1479425702478217142.pgm,0.0191986226
1479425702528253135.pgm,0.0191986226
1479425702578292577.pgm,0.0191986226
1479425702628402178.pgm,0.0191986226
1479425702678092925.pgm,0.0174561102
1479425702728134223.pgm,0.0174532924
1479425702778188524.pgm,0.0157167783
1479425702828149224.pgm,0.0157079641
1479425702879047550.pgm,0.0121679673
1479425702928217508.pgm,0.0104719754
1479425702978322973.pgm,0.0104719754
1479425703028379586.pgm,0.0104719754
1479425703078360011.pgm,0.0104719754
1479425703128366304.pgm,0.0122173047
1479425703178466994.pgm,0.0122173047
1479425703228431868.pgm,0.0139626339
1479425703278428711.pgm,0.0157079641
1479425703328454149.pgm,0.0139626339
1479425703378430411.pgm,0.0157079641
1479425703428386568.pgm,0.0139626339
1479425703478417600.pgm,0.0122173047
1479425703528432211.pgm,0.0104719754
1479425703578506654.pgm,0.0104719754
1479425703628557468.pgm,0.0104719754
1479425703678476430.pgm,0.0088463253
1479425703728559905.pgm,0.0054726592
1479425703778461408.pgm,-0.0014722561
1479425703828547566.pgm,-0.0067037174
1479425703878544081.pgm,-0.0120709615
1479425703928533911.pgm,-0.0139626339
1479425703978529192.pgm,-0.0139626339
1479425704028555040.pgm,-0.0139626339
1479425704078519090.pgm,-0.0139626339
1479425704128610778.pgm,-0.0132697803
1479425704178525878.pgm,-0.0122173047
1479425704228556832.pgm,-0.0122173047
1479425704278570264.pgm,-0.0122173047
1479425704328600969.pgm,-0.0122173047
1479425704379130824.pgm,-0.0122173047
